city,zipcode,property_type,room_type,bed_type,location_group,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,price_per_accommodation
33,123,1,1,5,8,40.6489196,-73.96489396,2.0,1.0,1.0,2.0,100.0,304.0,50.0
33,108,1,1,5,11,40.72058973,-73.95412935,2.0,1.0,0.0,1.0,200.0,41.0,100.0
105,19,1,1,5,14,40.75589811,-73.99469405,2.0,1.0,1.0,1.0,307.0,365.0,153.5
105,2,1,1,5,11,40.72139978,-73.99182461,4.0,1.0,1.0,1.0,175.0,210.0,43.75
105,3,1,1,5,11,40.72817542,-73.99084928,3.0,1.0,1.0,1.0,120.0,301.0,40.0
105,10,1,1,5,11,40.72652094,-73.98239658,6.0,1.0,1.0,2.0,195.0,55.0,32.5
105,21,1,1,5,14,40.76514601,-73.95469857,5.0,1.0,2.0,1.0,200.0,0.0,40.0
120,155,1,1,5,12,40.74014546,-73.90207098,2.0,1.0,1.0,1.0,68.0,337.0,34.0
105,17,1,2,5,11,40.74137475,-73.97878687,2.0,1.0,1.0,1.0,125.0,365.0,62.5
33,114,1,2,5,11,40.68406371,-73.97808855,2.0,1.0,1.0,1.0,95.0,351.0,47.5
33,99,1,1,5,11,40.69373891,-73.97904392,5.0,2.0,2.0,2.0,175.0,10.0,35.0
105,95,1,2,5,15,40.77248302,-73.90578373,1.0,1.0,1.0,1.0,41.0,69.0,41.0
33,114,1,1,5,11,40.6789496,-73.97199766,2.0,1.0,0.0,1.0,110.0,296.0,55.0
33,119,1,2,5,11,40.72243818,-73.94687533,1.0,1.0,1.0,1.0,40.0,49.0,40.0
33,112,2,2,5,8,40.66631267,-73.97796726,1.0,0.5,1.0,1.0,100.0,365.0,100.0
105,10,1,1,5,11,40.72518099,-73.98134572,5.0,1.0,2.0,2.0,350.0,344.0,70.0
33,113,1,1,5,11,40.68221365,-73.94065021,6.0,1.0,1.0,4.0,139.0,365.0,23.166666666666668
105,26,1,1,5,14,40.80232315,-73.96535208,4.0,1.0,1.0,2.0,110.0,132.0,27.5
33,128,1,2,5,8,40.64989013,-74.0079524,2.0,1.0,1.0,1.0,65.0,364.0,32.5
33,108,1,2,5,11,40.71799729,-73.94052724,2.0,1.0,1.0,2.0,60.0,365.0,30.0
105,13,1,1,5,11,40.73931641,-74.00403387,4.0,1.0,2.0,3.0,200.0,305.0,50.0
105,36,1,1,5,18,40.86493682,-73.92671563,4.0,2.0,2.0,2.0,260.0,365.0,65.0
105,22,1,2,5,14,40.75697892,-73.96962619,1.0,1.0,1.0,1.0,100.0,365.0,100.0
33,110,1,2,4,8,40.66462797,-73.94134926,2.0,1.0,1.0,1.0,50.0,364.0,25.0
105,12,1,2,5,11,40.74007406,-73.98195567,1.0,1.0,1.0,1.0,99.0,355.0,99.0
105,20,1,1,5,14,40.76828876,-73.98030726,2.0,1.0,1.0,1.0,350.0,365.0,175.0
105,25,1,3,4,14,40.79156046,-73.97650036,2.0,1.0,1.0,1.0,89.0,331.0,44.5
33,136,1,2,5,11,40.71801664,-73.96174187,2.0,1.0,1.0,1.0,280.0,365.0,140.0
105,1,14,1,5,11,40.7462807,-73.99137732,4.0,1.0,1.0,3.0,370.0,180.0,92.5
105,26,1,1,5,14,40.79661472,-73.97200165,3.0,1.0,2.0,1.0,315.0,335.0,105.0
105,3,1,1,5,11,40.72503858,-73.98808152,2.0,1.0,1.0,1.0,159.0,330.0,79.5
88,93,11,2,5,15,40.75635783,-73.91658187,2.0,1.0,1.0,1.0,50.0,345.0,25.0
105,3,1,1,5,11,40.72718294,-73.98726402,2.0,1.0,1.0,1.0,150.0,357.0,75.0
33,119,1,1,5,11,40.73316971,-73.95419149,6.0,1.0,2.0,2.0,219.0,355.0,36.5
33,131,1,1,5,3,40.58676289,-73.94746212,2.0,1.0,1.0,1.0,125.0,147.0,62.5
105,33,1,2,5,14,40.82538628,-73.9411069,2.0,1.0,1.0,1.0,95.0,365.0,47.5
33,119,1,2,5,11,40.71471276,-73.94044909,2.0,1.0,1.0,1.0,89.0,336.0,44.5
105,24,1,1,5,14,40.78173694,-73.98021442,2.0,1.5,1.0,1.0,250.0,91.0,125.0
105,1,1,1,5,14,40.74928379,-73.99625248,2.0,1.0,0.0,1.0,170.0,358.0,85.0
105,24,1,1,5,14,40.77594207,-73.98207196,2.0,1.0,1.0,1.0,150.0,348.0,75.0
105,49,1,1,5,14,40.78019868,-73.94789302,4.0,1.0,1.0,2.0,160.0,214.0,40.0
33,117,11,1,5,8,40.63745652,-74.02479084,3.0,1.0,2.0,2.0,149.0,356.0,49.666666666666664
33,99,1,1,5,11,40.69585565,-73.99165364,2.0,1.0,0.0,1.0,100.0,137.0,50.0
105,24,1,1,5,14,40.77918234,-73.9873991,5.0,1.0,1.0,2.0,145.0,58.0,29.0
105,2,1,1,5,11,40.7184574,-73.99538289,2.0,1.0,1.0,1.0,150.0,1.0,75.0
120,176,11,2,5,13,40.67231113,-73.76613249,3.0,1.0,1.0,2.0,52.0,365.0,17.333333333333332
33,119,11,1,5,11,40.72945278,-73.95511253,4.0,2.0,2.0,2.0,285.0,365.0,71.25
33,102,1,1,5,11,40.69025014,-73.96593072,8.0,1.0,8.0,2.0,199.0,352.0,24.875
33,129,1,1,5,11,40.67314095,-73.93406671,4.0,1.0,1.0,2.0,95.0,173.0,23.75
105,10,1,1,4,11,40.72510993,-73.98450063,2.0,1.0,1.1356597680904155,1.0,135.0,343.0,67.5
33,112,1,1,5,11,40.68123426,-73.99557601,2.0,1.0,1.0,1.0,150.0,314.0,75.0
33,102,1,1,5,11,40.68954172,-73.96801245,2.0,1.0,1.0,1.0,100.0,171.0,50.0
33,102,14,1,5,11,40.69747925,-73.96387487,2.0,1.0,1.0,1.0,169.0,365.0,84.5
120,91,1,1,5,11,40.74705024,-73.95012351,4.0,1.0,1.0,2.0,150.0,365.0,37.5
33,113,1,1,5,11,40.68270786,-73.94268293,5.0,1.0,1.0,1.0,145.0,364.0,29.0
36,115,1,1,5,8,40.6478727,-73.97480128,2.0,1.0,0.0,1.0,88.0,276.0,44.0
105,34,1,2,5,17,40.83336273,-73.94911027,2.0,1.0,1.0,1.0,100.0,6.0,50.0
33,115,1,1,5,8,40.64533858,-73.971887,3.0,1.0,1.0,2.0,125.0,314.0,41.666666666666664
33,119,1,1,5,11,40.73408707,-73.95347995,4.0,1.0,2.0,2.0,300.0,281.0,75.0
33,134,1,1,5,11,40.67924462,-73.96861365,4.0,1.0,1.0,2.0,150.0,2.0,37.5
44,104,11,2,5,12,40.68431157,-73.90789468,2.0,1.5,1.0,1.0,80.0,346.0,40.0
120,148,11,2,5,15,40.75098808,-73.85602379,4.0,1.0,1.0,2.0,60.0,320.0,15.0
28,65,2,2,5,15,40.81879705,-73.92840784,2.0,1.0,1.0,1.0,105.0,365.0,52.5
105,3,1,1,5,11,40.72974783,-73.99430928,2.0,1.0,1.0,1.0,149.0,217.0,74.5
105,2,1,2,4,11,40.71098032,-73.98688965,2.0,1.0,1.0,1.0,125.0,110.0,62.5
105,29,1,1,5,14,40.77593384,-73.94926856,2.0,2.0,2.0,2.0,550.0,365.0,275.0
105,17,1,2,5,11,40.74170385,-73.98084975,1.0,1.0,1.0,1.0,75.0,0.0,75.0
105,13,1,3,2,11,40.74720729,-74.00578574,2.0,1.0,1.0,1.0,99.0,365.0,49.5
105,29,1,2,5,14,40.77311365,-73.94939253,2.0,1.0,1.0,1.0,65.0,10.0,32.5
105,20,1,1,5,14,40.76442102,-73.98613517,3.0,1.0,1.0,1.0,165.0,226.0,55.0
88,91,1,1,5,14,40.75382215,-73.93608356,11.0,1.0,2.0,2.0,150.0,295.0,13.636363636363637
33,112,1,2,5,8,40.66649877,-73.98368155,4.0,1.0,1.0,2.0,150.0,357.0,37.5
105,47,1,1,5,14,40.77791986,-73.96303182,2.0,1.0,1.0,1.0,200.0,123.0,100.0
105,10,1,2,5,11,40.72550603,-73.97924314,2.0,1.0,1.0,1.0,108.0,365.0,54.0
105,37,1,2,5,14,40.80662834,-73.93965515,3.0,1.0,1.0,1.0,80.0,364.0,26.666666666666668
88,92,1,1,5,15,40.76430146,-73.92479968,4.0,1.0,1.0,2.0,170.0,159.0,42.5
105,10,1,1,5,11,40.72142036,-73.98142983,2.0,1.0,1.0,1.0,180.0,365.0,90.0
120,95,1,2,5,15,40.77442951,-73.9075611,2.0,1.0,1.0,1.0,60.0,13.0,30.0
33,131,1,2,5,3,40.57649355,-73.96856778,2.0,1.0,1.0,1.0,90.0,365.0,45.0
105,24,1,1,5,14,40.77948962,-73.97956896,2.0,1.0,1.0,1.0,220.0,215.0,110.0
105,21,1,1,5,14,40.7702076,-73.95880295,3.0,1.0,0.0,1.0,120.0,257.0,40.0
33,114,1,2,5,11,40.67873375,-73.97669529,2.0,1.0,1.0,1.0,75.0,226.0,37.5
33,133,1,2,5,12,40.70056218,-73.91218335,2.0,1.0,1.0,1.0,60.0,14.0,30.0
105,38,1,1,5,14,40.76078888,-73.99043354,2.0,1.0,0.0,1.0,139.0,355.0,69.5
33,133,1,2,5,11,40.70268218,-73.9341385,3.0,1.0,1.0,2.0,75.0,360.0,25.0
105,38,1,2,5,14,40.76376057,-73.99161026,2.0,1.0,1.0,1.0,160.0,200.0,80.0
88,91,1,1,5,11,40.74466632,-73.95455882,3.0,1.0,1.0,1.0,120.0,156.0,40.0
33,103,14,2,5,11,40.7034108,-73.9434178,2.0,1.0,1.0,1.0,69.0,334.0,34.5
33,136,1,2,5,11,40.7130902,-73.9627649,2.0,1.0,1.0,1.0,59.0,269.0,29.5
105,25,1,1,5,14,40.78867436,-73.97532636,4.0,1.0,2.0,2.0,275.0,182.0,68.75
105,2,1,1,5,11,40.72286968,-73.98462282,2.0,1.0,0.0,1.0,149.0,358.0,74.5
105,45,1,1,5,14,40.76381838,-73.96736842,5.0,1.0,2.0,2.0,275.0,346.0,55.0
105,20,1,1,5,14,40.76809951,-73.99215283,3.0,1.0,1.0,1.0,190.0,148.0,63.333333333333336
105,17,1,1,5,11,40.74212153,-73.9799985,4.0,1.0,2.0,3.0,300.0,316.0,75.0
33,108,1,1,5,11,40.71353216,-73.94329617,2.0,1.0,0.0,1.0,150.0,206.0,75.0
33,119,1,2,5,11,40.72184889,-73.93956394,4.0,1.5,1.0,1.0,45.0,326.0,11.25
105,2,1,2,5,11,40.71707308,-73.99058828,2.0,1.0,1.0,1.0,119.0,258.0,59.5
33,134,1,1,5,11,40.6843636,-73.96222864,4.0,1.0,2.0,2.0,150.0,270.0,37.5
105,10,1,2,5,11,40.72833298,-73.97948447,1.0,2.0,1.0,1.0,225.0,365.0,225.0
8,95,1,1,5,15,40.77205773,-73.91124449,3.0,1.0,1.0,2.0,95.0,363.0,31.666666666666668
105,3,1,2,5,11,40.73178028,-73.98408462,2.0,1.5,1.0,1.0,70.0,3.0,35.0
33,130,11,2,5,9,40.61093746,-73.92096568,1.0,1.1162872739425898,1.0,1.5312889279695172,81.0,365.0,81.0
105,47,1,1,5,14,40.7740671,-73.95851945,12.0,2.0,4.0,7.0,650.0,325.0,54.166666666666664
105,28,1,1,5,14,40.81609869,-73.96075083,4.0,1.0,1.0,2.0,165.0,6.0,41.25
33,103,1,3,5,11,40.70492732,-73.93818465,2.0,2.0,1.0,1.0,50.0,352.0,25.0
33,107,14,1,5,8,40.62993532,-73.94847977,16.0,6.0,10.0,16.0,5000.0,365.0,312.5
105,13,1,2,5,11,40.73921087,-74.00254256,1.0,1.0,1.0,1.0,120.0,363.0,120.0
105,2,1,2,5,11,40.71580022,-73.98407695,2.0,1.0,1.0,1.0,99.0,365.0,49.5
33,114,1,2,5,11,40.68092431,-73.98133278,2.0,1.0,1.0,1.0,70.0,363.0,35.0
33,118,1,2,5,11,40.6974644,-73.93319088,2.0,1.0,1.0,1.0,45.0,1.0,22.5
105,38,2,2,5,14,40.76063102,-73.99359004,2.0,2.0,1.0,2.0,110.0,328.0,55.0
120,155,1,2,5,12,40.74478425,-73.9022281,2.0,1.0,1.0,1.0,65.0,315.0,32.5
105,2,14,2,5,11,40.71921185,-73.99115918,2.0,2.0,1.0,1.0,100.0,133.0,50.0
105,25,1,1,5,14,40.78690058,-73.96917302,2.0,1.0,0.0,1.0,175.0,118.0,87.5
33,119,1,1,5,11,40.7245336,-73.9453653,2.0,1.0,1.0,1.0,300.0,365.0,150.0
105,26,1,1,5,14,40.79831195,-73.96277562,2.0,1.0,1.0,1.0,125.0,42.0,62.5
105,14,1,1,5,11,40.73292253,-74.00366533,3.0,1.0,1.0,1.0,200.0,364.0,66.66666666666667
33,123,1,2,3,8,40.65296753,-73.96502959,2.0,1.0,1.0,1.0,89.0,345.0,44.5
105,51,1,1,5,11,40.71059654,-74.01719178,3.0,1.0,0.0,2.0,125.0,13.0,41.666666666666664
105,11,1,1,5,11,40.74315403,-73.99351256,6.0,1.0,3.0,3.0,250.0,223.0,41.666666666666664
88,94,1,1,5,12,40.74317739,-73.91558279,4.0,1.0,1.0,1.0,99.0,171.0,24.75
105,26,1,2,5,14,40.8019341,-73.96702673,2.0,1.0,1.0,2.0,95.0,359.0,47.5
105,10,1,1,5,11,40.72618236,-73.97760988,4.0,1.0,2.0,2.0,200.0,362.0,50.0
33,102,1,1,5,11,40.6907303,-73.96762332,2.0,1.0,1.0,1.0,199.0,365.0,99.5
33,108,1,1,5,11,40.7112229,-73.94985008,4.0,1.0,1.0,2.0,195.0,242.0,48.75
105,17,1,2,5,11,40.74523461,-73.97614933,1.0,1.0,1.0,1.0,100.0,359.0,100.0
105,10,1,2,5,11,40.72501915,-73.97963132,1.0,1.0,1.0,1.0,150.0,279.0,150.0
33,117,1,1,5,8,40.64094915,-74.01706837,3.0,1.0,1.0,1.0,65.0,332.0,21.666666666666668
33,134,1,2,5,11,40.68766422,-73.95764057,1.0,1.0,1.0,1.0,60.0,305.0,60.0
120,91,1,1,5,11,40.74458536,-73.9572882,3.0,1.0,1.0,1.0,165.0,355.0,55.0
33,129,1,2,5,12,40.67900992,-73.91126432,2.0,1.0,1.0,1.0,39.0,349.0,19.5
105,25,1,2,5,14,40.78215139,-73.97518748,2.0,1.0,1.0,2.0,135.0,77.0,67.5
33,108,1,1,5,11,40.71608123,-73.94481677,2.0,1.0,0.0,1.0,150.0,321.0,75.0
33,119,1,2,5,11,40.73015809,-73.95729215,2.0,1.0,1.0,1.0,80.0,1.0,40.0
33,118,1,2,5,12,40.69580007,-73.92689481,1.0,2.0,1.0,1.0,78.0,3.0,78.0
105,28,1,1,5,14,40.80531455,-73.94904137,4.0,3.0,2.0,2.0,250.0,6.0,62.5
33,103,1,1,5,11,40.71128306,-73.95098171,4.0,1.0,1.0,1.0,130.0,360.0,32.5
105,2,1,2,5,11,40.71404522,-73.99269918,2.0,1.0,1.0,1.0,90.0,305.0,45.0
105,29,1,3,5,14,40.77298393,-73.95089736,2.0,1.0,1.0,1.0,200.0,365.0,100.0
105,2,1,2,5,11,40.72207092,-73.98951123,2.0,2.0,1.0,1.0,89.0,341.0,44.5
105,2,1,1,5,11,40.72437876,-73.99302701,4.0,1.0,1.0,1.0,185.0,343.0,46.25
33,124,1,1,5,8,40.61577175,-74.00957028,4.0,1.0,2.0,3.0,99.0,351.0,24.75
105,12,1,1,5,11,40.74506305,-73.9930076,5.0,1.0,1.0,3.0,225.0,251.0,45.0
105,33,1,2,5,14,40.82230393,-73.95569879,1.0,1.0,1.0,1.0,80.0,364.0,80.0
105,26,1,2,5,14,40.7920536,-73.97182663,2.0,1.0,1.0,1.0,100.0,32.0,50.0
105,26,1,1,5,14,40.79233418,-73.97791492,2.0,1.0,1.0,1.0,245.0,352.0,122.5
105,3,1,1,5,11,40.73577898,-73.99221087,6.0,1.0,1.0,3.0,200.0,1.0,33.333333333333336
88,91,1,1,5,11,40.74236238,-73.95640582,3.0,1.0,1.0,1.0,170.0,348.0,56.666666666666664
105,24,1,2,5,14,40.77948991,-73.97748767,2.0,1.0,1.0,1.0,150.0,140.0,75.0
33,112,1,1,5,11,40.66940798,-73.98109085,9.0,3.0,4.0,6.0,220.0,257.0,24.444444444444443
105,30,1,2,5,14,40.79453851,-73.95052808,1.0,1.0,1.0,1.0,85.0,352.0,85.0
105,3,1,1,5,11,40.72966158,-73.99396732,2.0,1.0,1.0,1.0,210.0,93.0,105.0
33,116,15,2,5,8,40.63528452,-74.00422114,1.0,1.0,1.0,1.0,450.0,365.0,450.0
33,127,14,1,5,11,40.67954458,-74.00700255,3.0,1.0,1.0,1.0,130.0,365.0,43.333333333333336
105,34,1,1,5,17,40.8358479,-73.9402246,6.0,2.0,2.0,2.0,250.0,356.0,41.666666666666664
105,24,1,1,5,14,40.77466098,-73.9826217,4.0,1.0,1.0,2.0,300.0,147.0,75.0
105,37,1,2,5,14,40.8089428,-73.9418408,2.0,1.0,1.0,1.0,95.0,337.0,47.5
33,112,1,2,3,11,40.6737617,-73.98093457,1.0,1.0,1.0,1.0,65.0,245.0,65.0
120,158,1,2,5,12,40.70288491,-73.90804814,4.0,1.0,1.0,2.0,85.0,364.0,21.25
33,103,1,2,5,11,40.70770658,-73.93531413,2.0,2.0,1.0,1.0,69.0,339.0,34.5
105,45,1,2,5,14,40.76141414,-73.96272851,1.0,1.0,1.0,1.0,67.0,44.0,67.0
33,115,1,1,5,8,40.64495976,-73.97031421,4.0,2.0,3.0,3.0,120.0,156.0,30.0
33,118,1,2,5,12,40.68786012,-73.91722092,2.0,1.0,1.0,1.0,59.0,321.0,29.5
33,108,1,1,5,11,40.7133286,-73.95715764,6.0,1.0,2.0,3.0,200.0,350.0,33.333333333333336
105,2,1,1,5,11,40.71998365,-73.97706524,5.0,1.0,1.0,2.0,125.0,364.0,25.0
33,106,1,1,5,8,40.6240091,-74.03056843,3.0,1.0,1.0,1.0,85.0,360.0,28.333333333333332
105,49,1,1,5,14,40.78555301,-73.95311088,6.0,2.0,2.0,6.0,350.0,27.0,58.333333333333336
33,123,1,1,5,8,40.64866413,-73.96025661,2.0,1.0,1.0,1.0,80.0,365.0,40.0
33,108,1,2,5,11,40.71674238,-73.95262491,1.0,2.0,1.0,1.0,80.0,365.0,80.0
105,21,1,1,5,14,40.76748557,-73.95364682,4.0,1.0,1.0,2.0,179.0,19.0,44.75
33,99,1,1,5,11,40.6866929,-73.98726253,4.0,1.0,1.0,2.0,130.0,123.0,32.5
33,103,1,2,5,11,40.70847592,-73.94136477,2.0,1.0,1.0,1.0,90.0,281.0,45.0
105,51,1,1,5,11,40.7084086,-74.01888627,4.0,1.0,1.0,2.0,1500.0,319.0,375.0
33,103,1,3,5,11,40.70490166,-73.93623208,1.0,1.0,1.0,1.0,25.0,0.0,25.0
105,13,1,2,5,11,40.74602756,-74.00129226,2.0,1.0,1.0,1.0,159.0,12.0,79.5
120,95,11,2,5,15,40.7737758,-73.90212848,2.0,1.5,1.0,1.0,100.0,365.0,50.0
33,99,1,2,5,11,40.68888769,-73.97787148,2.0,1.0,1.0,1.0,75.0,5.0,37.5
33,120,1,3,5,8,40.61024865,-73.96276785,2.0,1.0,1.0,2.0,40.0,211.0,20.0
105,53,1,2,5,11,40.71799097,-74.01568611,2.0,1.0,1.0,1.0,150.0,301.0,75.0
105,2,1,2,5,11,40.72248189,-73.98881911,2.0,1.1162872739425898,1.0,1.5312889279695172,75.0,315.0,37.5
33,136,1,1,5,11,40.7191609,-73.9626482,2.0,1.0,1.0,1.0,140.0,13.0,70.0
134,160,1,1,5,13,40.69282657,-73.75827689,5.0,1.0,2.0,4.0,100.0,362.0,20.0
105,10,1,2,5,11,40.72179809,-73.97955567,1.0,2.0,1.0,1.0,120.0,164.0,120.0
33,136,1,2,5,11,40.71099614,-73.96214119,2.0,2.0,1.0,1.0,109.0,309.0,54.5
33,102,1,1,5,11,40.69577465,-73.97801863,2.0,1.0,1.0,1.0,145.0,246.0,72.5
105,34,1,2,5,17,40.83685944,-73.94393321,2.0,1.0,1.0,1.0,50.0,186.0,25.0
105,34,1,2,5,17,40.84543436,-73.94152379,2.0,1.0,1.0,1.0,70.0,146.0,35.0
120,96,1,1,5,15,40.75911854,-73.92689383,2.0,1.0,1.0,1.0,88.0,359.0,44.0
88,91,1,2,5,11,40.74822933,-73.94180957,2.0,1.0,1.0,1.0,120.0,365.0,60.0
33,110,1,1,5,8,40.66832996,-73.94701705,6.0,1.0,1.0,3.0,130.0,365.0,21.666666666666668
105,10,1,2,5,11,40.72075643,-73.9797258,2.0,2.0,1.0,1.0,130.0,5.0,65.0
105,25,1,2,5,14,40.78551084,-73.96987343,2.0,1.0,1.0,1.0,229.0,365.0,114.5
105,13,1,1,5,11,40.73270437,-73.99942551,3.0,1.0,0.0,3.0,99.0,304.0,33.0
120,93,1,2,5,15,40.75710025,-73.9187654,2.0,1.0,1.0,1.0,45.0,275.0,22.5
33,115,1,2,5,8,40.64106424,-73.97425963,2.0,1.1162872739425898,1.0,1.0,45.0,363.0,22.5
33,108,1,2,5,11,40.71195591,-73.94721574,1.0,1.0,1.0,1.0,59.0,308.0,59.0
105,16,1,1,5,11,40.72966526,-74.00338492,2.0,1.0,1.0,1.0,175.0,5.0,87.5
33,134,1,1,5,11,40.6782184,-73.95883126,5.0,1.0,2.0,2.0,185.0,83.0,37.0
33,102,11,2,5,11,40.69441815,-73.95906017,16.0,2.0,1.0,10.0,98.0,365.0,6.125
105,49,1,3,4,14,40.77942826,-73.95254164,1.0,1.0,1.0,1.0,66.0,365.0,66.0
33,108,1,2,5,11,40.71072403,-73.96143093,2.0,1.0,1.0,1.0,100.0,277.0,50.0
105,26,1,2,5,14,40.79796528,-73.97392366,1.0,2.0,1.0,1.0,100.0,71.0,100.0
33,118,1,1,5,12,40.69886337,-73.92389939,4.0,1.0,1.0,1.0,99.0,36.0,24.75
33,113,1,2,5,11,40.67902649,-73.95625874,2.0,1.5,1.0,1.0,75.0,336.0,37.5
105,3,1,1,5,11,40.7390491,-73.98920045,9.0,2.0,4.0,5.0,400.0,331.0,44.44444444444444
105,10,1,2,5,11,40.72321303,-73.98157408,2.0,1.0,1.0,1.0,70.0,365.0,35.0
120,155,1,2,5,12,40.74141056,-73.90205938,1.0,1.0,1.0,1.0,58.0,363.0,58.0
33,134,1,2,5,11,40.68467749,-73.96303363,1.0,1.0,1.0,1.0,90.0,342.0,90.0
105,49,1,2,5,14,40.78235535,-73.94735144,2.0,1.0,1.0,1.0,70.0,245.0,35.0
33,113,1,2,5,11,40.6726258,-73.95037157,1.0,1.0,1.0,1.0,70.0,365.0,70.0
105,13,1,1,5,11,40.73864805,-73.997342,4.0,1.0,1.0,1.0,215.0,247.0,53.75
105,14,1,1,5,11,40.72854984,-74.0000106,4.0,1.0,1.0,2.0,300.0,15.0,75.0
105,2,1,1,5,11,40.71941688,-73.98604914,4.0,1.0,1.0,1.0,200.0,0.0,50.0
105,2,1,1,5,11,40.71520915,-73.98068476,3.0,1.0,1.0,1.0,179.0,365.0,59.666666666666664
33,112,1,1,5,8,40.6673691,-73.98623999,5.0,1.5,2.0,2.0,200.0,355.0,40.0
105,49,1,1,5,14,40.7827728,-73.95465306,2.0,1.0,1.0,1.0,125.0,337.0,62.5
105,24,1,1,5,14,40.77974373,-73.98741949,6.0,2.0,3.0,3.0,900.0,365.0,150.0
28,72,1,3,5,18,40.87268666,-73.88624191,2.0,1.0,1.0,1.0,100.0,365.0,50.0
105,13,1,1,5,11,40.74205764,-73.99980778,2.0,1.0,1.0,1.0,175.0,301.0,87.5
105,2,1,1,5,11,40.72031555,-73.98786659,3.0,1.0,1.0,1.0,170.0,39.0,56.666666666666664
105,10,1,1,5,11,40.72754591,-73.97660723,2.0,1.0,0.0,1.0,165.0,365.0,82.5
33,103,1,2,5,11,40.70750534,-73.93329547,2.0,1.0,1.0,1.0,45.0,335.0,22.5
33,136,14,1,5,11,40.7205315,-73.95997901,2.0,1.0,1.0,1.0,225.0,122.0,112.5
105,47,1,1,5,14,40.77353538,-73.95429886,2.0,1.0,0.0,1.0,120.0,313.0,60.0
33,136,1,1,5,11,40.7134935,-73.96290183,4.0,1.0,1.0,2.0,125.0,12.0,31.25
105,40,1,1,5,11,40.70659878,-74.00169896,4.0,2.0,2.0,2.0,695.0,90.0,173.75
139,59,11,2,4,2,40.57280702,-74.09774116,2.0,1.0,1.0,1.0,70.0,364.0,35.0
105,17,1,1,5,14,40.7608863,-73.96055179,6.0,1.0,2.0,3.0,275.0,310.0,45.833333333333336
33,103,1,2,5,11,40.71193579,-73.94175201,2.0,1.0,1.0,1.0,74.0,356.0,37.0
33,127,11,1,5,11,40.68009241,-74.00008521,8.0,2.0,4.0,6.0,350.0,241.0,43.75
33,115,1,1,5,8,40.65086671,-73.97800917,2.0,1.0,1.0,1.0,90.0,158.0,45.0
105,17,1,2,5,11,40.74756639,-73.98190432,2.0,1.0,1.0,1.0,150.0,365.0,75.0
105,14,1,1,5,11,40.72901958,-74.00007788,3.0,1.0,1.0,2.0,295.0,365.0,98.33333333333333
105,1,1,3,5,14,40.75099245,-73.99674561,1.0,1.0,1.0,1.0,36.0,210.0,36.0
105,114,1,2,5,11,40.68895193,-73.98595742,2.0,2.0,1.0,1.0,85.0,352.0,42.5
33,127,1,1,5,11,40.67818975,-73.99266385,3.0,1.0,2.0,2.0,200.0,362.0,66.66666666666667
105,45,1,3,5,14,40.76493531,-73.96239542,1.0,1.0,1.0,2.0,65.0,363.0,65.0
88,91,1,2,5,15,40.74958001,-73.93115287,1.0,1.0,1.0,1.0,65.0,365.0,65.0
105,26,1,1,5,14,40.80111752,-73.96868628,4.0,1.0,1.0,1.0,110.0,58.0,27.5
105,49,1,2,5,14,40.78001661,-73.94861463,2.0,1.0,1.0,1.0,85.0,365.0,42.5
105,13,1,1,5,11,40.74395799,-73.99974061,2.0,1.0,1.0,2.0,150.0,13.0,75.0
33,134,1,1,5,11,40.68568731,-73.96501857,2.0,1.0,0.0,1.0,110.0,322.0,55.0
33,108,1,3,5,11,40.71437926,-73.95397606,1.0,1.0,1.0,1.0,50.0,365.0,50.0
105,13,1,1,5,11,40.74156279,-73.99681994,8.0,3.5,4.0,6.0,1500.0,365.0,187.5
105,27,1,2,5,14,40.79843983,-73.95862963,1.0,1.5,1.0,1.0,80.0,245.0,80.0
105,25,1,1,3,14,40.78807885,-73.97540084,1.0,3.0,0.0,1.0,125.0,365.0,125.0
105,3,1,1,5,11,40.72963516,-73.99433179,3.0,1.0,1.0,1.0,300.0,314.0,100.0
33,103,1,2,5,11,40.70378524,-73.93414553,3.0,1.0,1.0,1.0,50.0,357.0,16.666666666666668
33,123,1,3,5,8,40.6430712,-73.95454952,2.0,1.0,1.0,1.0,30.0,208.0,15.0
33,108,1,3,5,11,40.715739,-73.95343794,1.0,1.0,1.0,1.0,50.0,365.0,50.0
105,1,1,2,5,14,40.74989122,-73.99527656,2.0,1.0,1.0,1.0,129.0,138.0,64.5
105,17,1,1,5,11,40.74700579,-73.97629629,4.0,1.0,2.0,2.0,400.0,158.0,100.0
8,150,1,2,5,15,40.77102534,-73.89461306,2.0,1.0,1.0,1.0,110.0,353.0,55.0
105,25,1,1,5,14,40.77850629,-73.97838084,2.0,1.0,0.0,1.0,145.0,314.0,72.5
33,103,1,2,5,11,40.70331959,-73.93637481,4.0,1.0,1.0,2.0,59.0,338.0,14.75
105,2,1,2,5,11,40.71953621,-73.98860469,4.0,1.0,1.0,1.0,165.0,271.0,41.25
105,17,1,1,5,11,40.74540917,-73.97808722,4.0,1.0,2.0,2.0,300.0,203.0,75.0
105,25,1,1,5,14,40.79052709,-73.97645158,2.0,1.0,0.0,1.0,120.0,364.0,60.0
33,123,1,1,5,8,40.64477296,-73.96445855,2.0,1.0,1.0,1.0,95.0,363.0,47.5
105,16,1,1,5,11,40.72803417,-73.99565905,2.0,1.0,1.0,1.0,250.0,334.0,125.0
